sentence,Positive,,,
"Kebohongan galih SM.istriny.kumala.smkn berbelit"" SMKN ketauan klub.anda or seorang pengecut .berbelit smpi bongkot.smpi pucukpun kmu hrs d hukum tetap d hukum g ad kt maaf",0,,,
"Kebanyakan sensor, buat apa di tayangkan klau kyk gtu",0,,,
"kebanyakan ngomong... jangan sampai bilang yang miskin agar tidak menularkan penyakitnya pada yg kaya... maksud kamu apa. ?? justru yg kaya bawa penyakit kesini. karna sering jalan"" keluar negri",0,,,
"kebanyakan ngomong... jangan sampai bilang yang miskin agar tidak menularkan penyakitnya pada yg kaya... maksud kamu apa. ?? justru yg kaya bawa penyakit kesini. karna sering jalan"" keluar negri",0,,,
KD seperti ini kerena ajarannya Yuni sara..sm2 tukang rebut suami org,0,,,
KD seperti ini kerena ajarannya Yuni sara..sm2 tukang rebut suami org,0,,,
Kayak settingan itu hanya dugaan gw,0,,,
"kaya hasil maling,,rupamu bagus tp aqlakmu busuk,,,rakus",0,,,
Kaya gda lki2 laen aja.percma mb irma ga akan laggeng sma lki2 playboy.kecuali hatimu sekuat baja,0,,,
Kaya banci,0,,,
Kauuuss kebanyakan tingkah se di vlog jd nya akhirnya kan masuk penjara jg?,0,,,
Katanya mas uya ga percaya yg namanya misteri tapi ko bikin acara seperti ini mirip acara mmb dan karma?￰ﾟﾤﾣ,0,,,
Katanya mas uya ga percaya yg namanya misteri tapi ko bikin acara seperti ini mirip acara mmb dan karma?￰ﾟﾤﾣ,0,,,
Katanya istrinya orng lain jngn ikut campuri ranah itu dan masalah itu knp di apload ?￰ﾟﾤﾣ?￰ﾟﾤﾣ d sebar luaskan...trs ngomong juga sama orng lain juga banding2in sama ja jelek2in ...kalau mau ngomong ke orngnya ja langsung lah aneh ?￰ﾟﾤﾣ?￰ﾟﾘﾂ?￰ﾟﾘﾂ?g usah buat video jelek2in ?￰ﾟﾘﾅ?￰ﾟﾘﾂ?...sama ja nyari perkara intinya buat video trs d apload sama ja jelek2in beda dngn ngomong langsung dngn orngnya,0,,,
"Kata org cerdas hlo rakyat yg pro Pancasila wajib ber siap2 ber kumpul di gedung DPR utk menunggu hasil,y @ di cabut , di stop ok klo tidak langsung saja obrak Abrik ( perang ) bgt kt,y bro",0,,,
"Kata cowo"" . . . """" ternyata Isi nya cwe"" doyan bersetubuh...."""" Mnurut gue ....",0,,,
"Kasusmu beda yuni....klo KD dulu itu selingkuh sm si lemes?￰ﾟﾘﾀ,itulah yg melukai hati anak2nya.",0,,,
"Kasus cerainya beda mbaak Yg ono selingkuh di dpn mata anak2nya, menyakitkan akan mmbekas seumur hidup?",0,,,
"Kasihan,dr dl ga pernh becus,negara menang gede doank.",0,,,
"Kasian fairuzh orang baik"" di dzolimii para cecunguukk?￰ﾟﾘﾡ skrng cecunguknya udh jdi trsangka...alhamdulillah tuhan mah maha adil?",0,,,
"kasian bocah diwawancara masalah beginian,..mending pengacaranya aja,..kesssiiiaaaan bocah2",0,,,
"Karmanya jatuh ke anak nih Bapaknya dua periode udah kenyang, seremnya jadi kasus orang gak taunya malah punya kasus sendiri nih",0,,,
KARMA... senjata makan puan... eh tuan,0,,,
Karena geng halilintar...banyak duit makanya pinter juga lah yg nuntut.....gila ?￰ﾟﾘﾂ?,0,,,
Kapan Indonesia tdk bersatu ? Kenapa selalu ada kecurangan ... siapa sebenarnya yg tdk ingin bersatu ?,0,,,
"Kapan dewasa nya ya ni youtuber manja? Pengen jadi king of YouTube tapi kelakuan bocah, subscriber nya juga bocah semua.. Aduhh anjiiing anjinggg... Pengen banget gua ngomong kasar.",0,,,
"Kapan dewasa nya ya ni youtuber manja? Pengen jadi king of YouTube tapi kelakuan bocah, subscriber nya juga bocah semua.. Aduhh anjiiing anjinggg... Pengen banget gua ngomong kasar.",0,,,
Kamu bilang begitu karena kamu takut anakmu nanti kesalip sama anak petugas partaimu...,0,,,
Kami sudah tidak percaya sama penegak hukum di negri ini. Korupsi di hentikan Ambil coklat di penjarakan,0,,,
Kameramen yg ngezoom paha cewe: kerja gini bet ya allah,0,,,
Kalo otak nya memang belom sangup jadi anggota dewan gak usah di paksa kan kale,0,,,
kalo ngomong nya ngootot..biasa nya NYATA BERSALAH?￰ﾟﾤﾭ?￰ﾟﾤﾣ?￰ﾟﾤﾣ?,0,,,
Kalo Adikmu ga Selingkuh lain jg mslh nya...Net. kamu pisah krn bojomu Msk penjara... hendri org baik ke smua mantan.....dan lain ama iparmu Isinya Nyinyir di Sosmed....apa Bs disamakan....??,0,,,
Kalau tidak menguntungkan manding di batalkan saja dari pada bikin gaduh..,0,,,
KALAU MAU JADI PKI JANGAN DI INDONESIA. PERGI DARI INDOENSIA KE NEGERI KOMUNIS SAJA NENEK LAMPIR,0,,,
"Kalau mau bener tangkap yg bangga jd akn pki, trus pemuda yg pske kaos pki, masih aj gak ngaku..",0,,,
Kalau masih pada begini gmna mau kelar nih corona kita dirmh lah mereka masih kluar zzzzz,0,,,
kalau lagi sakit gigi jgn jadi narator dulu paaaakkkkkk !!!!!,0,,,
"Kalau itu sudah melanggar aturan yg dibuat ya tangkap aja, apa mungkin biar supaya rakyatnya teribas covid barangkali, wah jokowe2",0,,,
Kalau disahkan bisa bikin kerusuhan di masyarakat ini ruu,0,,,
kalau didepan gue.. siernest gue lempar sepatu mukanya,0,,,
kalau di lanjutkan itu bahaya makin tambah berkuasa masarakat harus hati hati kalau kritik pejabat negara Indonesia skg,0,,,
"kalau benar, sebaiknya akui @ masuk dalam keturunanya. meskipun ketika itu baru 4tahun. jika tidak fitnah.",0,,,
kakak sama adik udh pd g sehat mikirnya yuni sara beda perpisahan kalian yuni kl adik mu jls 2 msh punya suami udh berzina dgn rahul,0,,,
kakak sama adik udh pd g sehat mikirnya yuni sara beda perpisahan kalian yuni kl adik mu jls 2 msh punya suami udh berzina dgn rahul,0,,,
KABAR HARIAN MENGABARKAN....''TIADA HARI TANPA MEMFITNAH'',0,,,
"KABAR HARIAN MENGABARKAN....''SEMOGA YG MEMBUAT KONTEN INI SADAR, BAHWA SESUATU YG DI TANAM SUATU SAAT PASTI AKAN DI PETIK.",0,,,
KABAR HARIAN MENGABARKAN.....''TIADA HARI TANPA NYINYIIIR'',0,,,
"justru the best ashanty ibu sambung rasa ibu kandung sygnya tulus,, mgkn loe mah ga tulus syg sm ank sambung makanya loe jaga jarak",0,,,
"Jujur aja.. udah malas liat n dngar omongan bpak itu. Gak ssuai dngan kenyataan di lapangan. Mana dia tau rakyatnya makin trpuruk kelaparan. Alokasi2 anggaran,bkan untuk kesejahteraan rakyatnya. Lbih di pentingkan ibukota baru.",0,,,
"JUDULNYA, PEMERINTAH GAGAL MENCEGAH CORONA..",0,,,
"Judulnya pagi-pagi pasti happy, tapi acaranya bikin berantem terus, bilangnya dipertemukan biar masalahnya selesai tapi pertanyaannya arahnya bikin bintang tamu makin marahan.",0,,,
Jokowi memang hebat seperti Rentenir sedikit sedikit main denda.bagusnya diganti saja namanya.Raja rentenir.,0,,,
"Jng panjang2 debat, cabut selesai urusan. Urusan rakyat lbh pnting, sdh krisis ekonomi jng ditambah krisis yg lain. Dan jng lupa....bubarkan partai inisiatornya. Lain waktu dia lebih ganas maksakan ambisinya.",0,,,
"Jng panjang2 debat, cabut selesai urusan. Urusan rakyat lbh pnting, sdh krisis ekonomi jng ditambah krisis yg lain. Dan jng lupa....bubarkan partai inisiatornya. Lain waktu dia lebih ganas maksakan ambisinya.",0,,,
"Jng panjang2 debat, cabut selesai urusan. Urusan rakyat lbh pnting, sdh krisis ekonomi jng ditambah krisis yg lain. Dan jng lupa....bubarkan partai inisiatornya. Lain waktu dia lebih ganas maksakan ambisinya.",0,,,
jk bertemu org pki langsung sj dihajar sblm dia hajar kita,0,,,
Jika mau liat org yg GK punya etika. Sopan santun. Org GK bner dan malu semuanya ada di acara ini. Triakin org GK bner eh dia sendiri lbih prah ?￰ﾟﾤﾣ,0,,,
Jika emang org2 itu bener2 ditipu oleh vicky knp nggak lapor polisi kok lapor ke angel...emang hukum bisa dibeli ama mbak angel yg banyak uang,0,,,
Jihahahah wkwkkwwkwkwkwkwkwkwkwkgkgkgkgkgkgkgkgkgkgkgk hahahaha ini ma bkn gitar Spanyol tpi gitar rusak ?￰ﾟﾤﾣ?￰ﾟﾘﾂ,0,,,
jgn mengaibkan sesama manusia siap dgn video lagi .bukankah rancangan ini mencari jodoh,0,,,
"Jenderal kardus. ngomongnya doang sekutu, tau-taunya negarawan palsu",0,,,
"Jelas sangat beda.. Pisah krn selingkuh, dan yuni dg afni sdh sama2 mantan.. Plus Henrinya jg baik2 saja.. Lha ini yg mulai mlh ibu kandung sendiri plus thermosnya yg ngomporin... Se Indonesia Raya ya paham, Yuni saja yg buta hati kesalahan KD adiknya.. Sabar Aurel dan Jiel, semua tahu kalian sayang ibu kandungmu KD hanya ibumu sendiri yg minta disayang dg bersyarat hrs jg menyayangi si lemessss... Jelas sulit utk sayang dg thermos krn kalian saksi hidup dimana kebahagiaan dan bintang kalian direbut oleh si lemesss, tp kita tahu kalian tdk benci hanya RL yg pasang tembok krn cemburu.. Smg Aurel dan Jiel mendapatkan kebahagiaan dunia akherat... Aamiin",0,,,
Jdi muak mendengar semua komentar...intinya pemerintah yg pelitt...harusnya fokus dulu anggaran pada corona..jgn semua harus kepusat..keburu mati pasien nya..padahal corona agak lmbat masuk indonesia harus nya ada persiapan yg matang..bukan nya menganggap remeh...terlalu bnyk konfres nya....yg di lapangan kalang kabut berantakan...lengkapi semua institusi kesehatan dgn alat deteksi corona di plosok2 juga..supaya tidak menumput pasien..tim medis juga tidak mati2an pada beberapa r sakit saja.,0,,,
Jd cowo itu pilih cewek mn. Kok gk jls,0,,,
"Jarot udah takut, tp kemudian ada yg membackinginya shg berani bikin video tantangan.",0,,,
"Jarot lupa bahwa umat islam satu kesatuan bila bagian tubuh mna yg tersakita maka seluruh tubuh merasakannya...waktunya muslim indonesia bersatu,bkar jarot laknatullah",0,,,
"JAROT DAN KRONI2XNYA TIDAK NYADAR, jika mereka tinggal dinegeri yang mayoritas penduduknya muslim. Mereka pikir umat muslim buta politik. Jika Ulama besarnya dihina lalu tinggal diam .?!",0,,,
"Jarang bgt komentar sih, tapi ya kok pengen sekali ini... HIMBAUAN TEROOOS... susah pak, susah... percaya deh, rakyat bapak pada BATU semua pak... liat langsung deh mending pak.",0,,,
"Jangan terlalu percaya sama iblis, Sesungguhnya Allah S.W.T yang lebih berkuasa",0,,,
Jangan sampai jarot menampakan diri disamarinda atau Kaltim gua kuliti!.....,0,,,
"Jangan mudah percaya Apapun yang keluar dr mulut politikus, terlebih kalau udah macam mak satu ini ?",0,,,
"Jangan lupa tonton sampe tuntas y pemirsa,,,tp awas muntah ya,,, antv,,,,, mantaff,,,.. Lain x tayang acr garis kaki y,,,,hdhhh, trs tu ada lg,, tangkap tuyul.ahhh,, hmm. Bisa gk bikin acara yg lbh NGAYAL lg,,,, kang uyaaaaahhh,,,,",0,,,
"Jamiele jamile ,,, hpus make up pulng krmh, urus anak, smbil asah IQ dulu,biar lbh diprcya untk mnjdi wkil rkyt...",0,,,
"jae bu yuni jgn sibuk menyalahkan n menyindir org lain,blm tentu hidup mu lbh baik dr org yg km sindir,katanya dh jd bu haji tp mulut msh nyiyirin org",0,,,
"jadi penjaga kebun dirumah saya saja pakde, gaji lumayan lah bisa nafkahi anak istri jangan jadi presiden. harusnya isi otak sesuaikan sama profesi",0,,,
"Jadi manusia itu HARUS sportif loh Wie jangan pembohong lah apalagi kamu itu Siapa toh Wie, akui Aja lah bpk mu Sarkai ibumu Gerwani toh",0,,,
"Jadi kyk ke entup tawon jd aneh, padahal udah cantik seblmnya",0,,,
"jadi kalo lu pada masih susah, ITU EMANG LU PANTES SUSAH! KALO LU KENA PENYAKIT, EMANG LU PANTES DAPET PENYAKIT!!!!",0,,,
Jadi juri aje sombong ngerendahin peserta sedangkan dia penyanyi dangdut suaranye cempreng kg enak didenger Gyanya kaya OKB Dulu elu siape kg bersyukur diangkat jd suami supir pesawat,0,,,
Jadi debu kao pablo.beres sidang ikan asin.kasus penipuan menunggu.ini orang muka puki.memang ga tau maluREPLY,0,,,
Iya w tau...itu masalah lo...masalah nya yg lain juga nonton..... Dan bukan perempuan saja yg geram....yg cowo juga geram...,0,,,
"Iya kan kamu enggak slingkuh di depan anak Hendri dengan Octavia, coba kalau kamu slingkuh Dengan Hendri di depan anak nya pasti kamu di benci sama anak nya , lain sama adik mu yuni dia slingkuh di depan anak nya sendiri",0,,,
Itu wartawan kek PENGEMIS LAMPU MERAH.. sabar ngapa ngeliputnya...,0,,,
"Itu Otak....nya mengkonsep...BpIP seret scr hukum ,makar PDI dibubarkan.....banyak komunis....tangkap.....proses hukum....",0,,,
Itu orang yg otakya dah heng karna didadanya dah kena virus corona,0,,,
Itu biasanya setan org batak mas uya,0,,,
Itu baju mending buat lap aja ? ?,0,,,
"Itu adik km yg lanjiii kegatalan,yg tega tinggalkn ank2nya dmi seorg lemos,ank2nya bgaikn ank aym kehilangn induk,skrg ank2nya mta belaian ksih seorg ibu ko mla dicuekin,ibu mcm apa tu adikmu,tolg dinasehati ya mba yuni.",0,,,
its seems like mau buka aib sendiri gaaaais. ?,0,,,
"Istighfar mba Iis, cukup minta maaf, sampaikan dengan baik Dan selalu ingat roda hidup itu berputar mba...",0,,,
"Isss jijiknya aku liat perwmpuan sombong gini, tak cantik mana pun adehhh, gk ada ayu2 nya ku tengok tapi mulut kok lebar amat ngomongin kesombongan tu",0,,,
Isi y selingku melulu..gak kratif..tdk ada yg bermitu,0,,,
Isi titipan untuk Dpr ga jelas alias tertutup,0,,,
ISDA MULUTMU LEDEEEEHHHHHH BANGET.. KARMA MU TUNGGU MENGHITUNG HARI,0,,,
Irfan... Cwo gak bermodal.. Cuman modal wik wik. Hahaha. Sampah,0,,,
Irfan numpang tenar .. brengsek .. tak tau terimakasih .. sabar mbe elly jdoh lebih baik akan datang . Aamiin ..,0,,,
"Intinya yg miskin jngan menularkan penyakitnya ke yg kaya !!! Lahh saya orang miskin, gak kemna2, gak keluar negri, gak ketemu orang jepang, gak ada hubungan sama warga asing, diam diri di desa... malah kenak buli... jadi bingung aku...",0,,,
"Intinya yg miskin jngan menularkan penyakitnya ke yg kaya !!! Lahh saya orang miskin, gak kemna2, gak keluar negri, gak ketemu orang jepang, gak ada hubungan sama warga asing, diam diri di desa... malah kenak buli... jadi bingung aku...",0,,,
"INSYAALLAH, ALLOH SWT BERI TAU KE MANA BUDI JAROT SEMBUNYI.REPLY",0,,,
Inilah yg aku gk suka....saya simpatisan PDIP tapi semenjak pilpres kemarin sy berubah karna sudah beda pandangan...ibu Mega berucap demikian..lha trus mbak puan itu siapanya....,0,,,
"inilah muka nya orang munafik, yang ngaku mau bela agama ternyata perampok. Dia pikir dia siapa? manusia bisa di tipu nya tapi Tuhan tidak tidur.",0,,,
inilah kebodohan org indonesia. perempuan modal kerudung laku. wkkkkkkkk pelacurpun yg penting berkerudung lgsg dianggap suci,0,,,
"inikan yang beda laki lakinya mbak Yuni, coba ya laki lakinya kayak mantan suaminya mbak Yuni beda lagi ceritanya, tolonglah mbak Yuni jadi penengah jangan makin rusuh keadaan, maksd saya waktu nya gak tepat gitu kata kata mbak Yuni posting kaya gitu, mana konflik KD Raul - ziel Aurel lagi memanas, mbak Yuni malah Manas manasin ?",0,,,
"Ini yuni kk mlah memperkeruhhhh,,, Astagfirullah mulutnya Yuni sama ajh nyinyir kayak lemes,",0,,,
"Ini sudah bukti biangkeladi, tunggu apalagi mari kita bergerak rakyat tunggu komando, sebelum terlabat",0,,,
"Ini sih pake text yg berjalan kyk yang nyiarain dunia dalam berita,pantesan lancar....?￰ﾟﾘﾆ?",0,,,
Ini serial buat remaja muda kah? Ratingnya D18+ tayangnya tengah malam lagi tapi sensornya ga masuk akal,0,,,
"ini semua karna tidak mencegah sejak dini, alias diskon pariwisiti 50%, anda sudah salah langkah dr awal,",0,,,
"Ini semua karena ulah Bawaslu, KPU, MK yg memenangkan pak Jo, sekarang semua sudah terlambat bisa apa rakyat kecil, mereka yg hrs bertanggung jawab",0,,,
Ini rancangan bukan cari jodoh tetapi lebih kepada membuka aib..iya mungkin ini semuanya sudah dirancang tetapi secara ngak langsung menjatuhkan maruah lelaki sama wanita..buat malu sama negara aja dong,0,,,
Ini nih orang yang bikin kacau indonesia.,0,,,
"Ini negara kebanyakan DENIAL, percuma dikasih data emang dasar begitu pola pikirinya",0,,,
"Ini mah semua nya setingan ,keliatan bgt bohong nya semua nya palsu,jelas sama sekali g masuk akal.jijik liat acara ini mening g usah tayang lg ga ada manfaat nya..Aamiin",0,,,
"Ini mah negara cocot bukan negara riset, yg hasil riset2 dokter ilmuwan pinter itu semua diketawain, disangkal, sekolah mahal mahal sampe Harvard sampe disini gak dipake.",0,,,
Ini lah Indonesia...korupsi...Korupsi.. Korupsi...hadeuhhhhh ayo siapa lg yg mau korupsi.. aq do'a kan buat yg korupsi matinya tidak akan di terima bumi..di Kasih amanah malah di manpaatkan..,0,,,
ini kok gonta ganti tema mbak angel....bingung jadinya....bibir kok enak bgt ngomong ngalor ngidul,0,,,
Ini kalo allah mau dengan mudah membuka aib muhammad fatah yg asal nya sombong banget ngaku lucinta luna ?￰ﾟﾘﾃ?,0,,,
Ini gimana si pak @jokowi WNA bisa keluar masuk indonesia..giliran Kita suruh diem dirumah.. Ini mah sama aja nyemprot nyamuk Pake baygon tapi pintu rumah di buka.. Thanks..,0,,,
ini gimana si hukumnya kan yg cover lagu lagi syantik it ada banyak dan kenapa hanya gen halilintar aja yg dituntut bukannya hukum harus adil y harusnya ada 1 2 atau 3 dan yg lain yg dituntut tp ini knp hanya GH doang yg dituntut,0,,,
"Ini channel bermanfaat dah Dan gue ingat kata"" om Dedi bahwa jgn memviralkan orang bodoh ini mantap kali lah",0,,,
Ini ceramah apa himbauan sich.. ?￰ﾟﾘﾅ?￰ﾟﾘﾅ? toa nya kurang kalau ceramah kang,0,,,
ini adalah mencemarkan nama baik jaum wanita. aku kaum wanita. berharap keadilan berpihak kepada kaum wanita... usut terus keadilan. buat bng hotman terimah kasih sudah membelah kaum wanita..,0,,,
"Ini acara tidak mendidik banget Tau, kok ini lolos tayang yaa sumpah menjijikan,",0,,,
Ini acara mencari jodoh atau berantem sih? Kok waktu berantem nya lbh panjang dp acara yg seharusnya?,0,,,
"Ini acara kebanyakan gimiknya,,,,, cari reting mpe segitunya",0,,,
Ingat mati nek . bukan harta dan jabatan yang Malaikat tanya di kubur nanti.,0,,,
Indosiar banyak menayangkan filem2 alay gk bermutu,0,,,
Indosiar banyak menayangkan filem2 alay gk bermutu,0,,,
Indosiar banyak menayangkan filem2 alay gk bermutu,0,,,
Indonesia tuh slalu berpikir nya belakangan......mangkanya gak susah untuk jadi negara yg maju karna pikiran nya slalu lambat,0,,,
"Indonesia tidak tegas, tidak berani, kami sebagai warga negara merasa resah karna penerbangan dari cina tiongkok tidak di tutup, karna kemungkinan besar penyakit virus corona datang dari turis cina tiongkok,. To long di like biar kebaca ..",0,,,
"Indonesia butuh tontonan yg mendidik, yg bermanfaat. Sy akan lebih respect pd Trans TV jk menyuguhkan acara yang berkualitas.",0,,,
"INDONESIA ; ORLA ,ORBA , REFORMASI ( ?￰ﾟﾑﾏ? )",0,,,
imam besar hrs harus di pasng tiap2 peropinsi dan kabupaten kota inilah pendrian umat islam...,0,,,
IIS ....IIS...... DARI MULAI NYANYI JUGA GUA BENER BENER GA SREG LIAT PENYANYI INI..... LAGAKNYA KAYA PENYANYI DUNIA... KAYA KECAKEPAN .... KAGA CANTIK AJA LAGAKNYA KAYA RATU KLEOPATRA,0,,,
Iiiiiiuuuu geli gw lihat si cowoknya..ini mah fix setingan sumpah 100% geli gw yakin,0,,,
Iihh males bnget bintang tamu nya kekeyi sok bnget,0,,,
"Igun : rekaman dimana key? Kekeyi : cafe Ok, ini gunanya bergaul sejak dini",0,,,
Ibu yg macam apa dulu? Ibu yg selingkuh didepan anak2 apakah itu ibu yg baikk? Jgn pojokan aurel dan ashanti,0,,,
ibu nya lg asik sama bang brondong,0,,,
"Hy yuni shara baik loe ajarin tuh kluarga adik loe ...gimana jd ibu yg baik ke anak"" a ky kamu. Gx seperti adik loe ke ank"" a seolah ada jarak dinding di awang"" seolah gx bisa menyatukan anak dengan ibu kandung nya sendiri .",0,,,
Hukum mati ajalah manusia kayak gini mah,0,,,
Hotman Paris show kaga ada Melaney Ricardo kurang seru and kurang kocak,0,,,
Hotman ga cocok ngiklan gini?￰ﾟﾘﾂ?,0,,,
Host nya sangean mancing2 wkwk,0,,,
Host nya sange njir?,0,,,
himbau terosss aja pakkkk. Capek sudah dari dulu himbau himbau himbau melulu,0,,,
"Himbau terooooos Kebijakan diserahin ke masing masing pemda,giliran pemda bikin aturan malah dibatalkan menkosaurus,maunya apa sih pak? Rarudet pisan didinya mah Dihimbau himbau tanpa aturan mah apa apaan atuh pak,sama aja boong,bikin aturannya,terus kasih kompensasi buat yg kehilangan pendapatan,gausah full pendapatan mereka sebulan jg ga apa apa,yg penting cukup buat biaya idup dan bayar kewajiban mereka,kan kita selama ini bayar pajak nih,pake lah kali kali duit pajak itu buat kepentingan rakyat yang ""secara langsung"" inget ada kata secara langsung ya buat cebong yg mau nyinyir infrastruktur,lagian infrastruktur mah dibangunnya dari utang bukan pajak Terus gausah mikirin masalah yg kurang penting dulu lah sekarang mah pak,seperti pindah ibukota,nanaonan? Duit buat pindah ibukota ada? Mendingan pake buat masalah ini dulu lah pak,kalo negara gamau rugi duit pindah ibukota sok lah pak kita kita warga negara ngutang aja anggepnya sama negara,ntar abis covid selesai tiap kepala bayar 10 rebu,kalo yg rada tajir bayar 50 rebu atau 100 rebu buat kepentingan bapak dan pejabat lainnya,ga apa apa kita mah,mayan pak anggeplah kalo di rata ratain 1 kepala bayar ke negara 30 rebu dikali 260 juta,udah ketutup pak kalo bapak nyoceng dana pindah ibukota yg KATANYA ADA juga Sok lah pak saya mah ikhlas patungan 2 juta juga aslinya,asal pusat bikin aturan yg JELAS bukan cuman himbauan pedut macem gini dan temen temen yg pendapatannya hilang ditalangin dulu sama negara Ga apa apa asli pak,saya juga yakin orang indonesia semiskin miskinnya rela lah patungan 30 rebu per orang kalo misalkan negara gamau rugi demi rakyatnya mah,kalem weh pak lah Saya bukan ngehina bapak ya ini mah,tapi ya sing sadar weh pak,cik atuh pancasila pancasila yg selama ini bapak gembar gemborkan teh dipraktekin,da pancasila teh bukan sekedar ngebully teroris hungkul,bukan sekedar ""aing pancasila,maneh radikal"" bukan gitu doang pak,ada pemahaman dan tanggung jawab yg lebih luas untuk pemangku jabatan dalam pancasila ituRead more",0,,,
